red,green,blue,label
221,19,106,pink
113,199,214,blue
35,33,16,yellow
59,44,38,orange
131,170,221,blue
164,188,186,blue
69,51,22,orange
80,7,79,pink
208,177,138,orange
84,172,201,blue
221,131,144,red
221,189,172,orange
191,232,237,blue
217,145,196,pink
181,233,180,green
92,20,200,purple
198,47,193,pink
205,149,208,pink
237,209,186,orange
197,103,119,red
218,208,185,orange
98,3,252,purple
25,24,16,yellow
177,156,16,yellow
53,91,52,green
107,27,182,purple
150,141,90,yellow
224,244,220,green
207,169,239,purple
230,163,168,red
242,238,217,yellow
48,15,98,purple
233,219,149,yellow
49,21,91,purple
56,78,29,green
212,90,2,orange
128,167,214,blue
49,17,105,purple
218,200,37,yellow
50,70,93,blue
210,183,186,red
238,211,215,red
86,48,151,purple
5,36,22,green
226,198,208,pink
106,41,48,red
225,234,97,yellow
198,195,149,yellow
20,17,24,purple
152,130,186,purple
221,243,239,blue
205,194,168,orange
240,246,223,green
42,51,31,green
222,199,240,purple
215,191,248,purple
226,18,36,red
148,16,158,pink
70,36,22,orange
43,171,167,blue
103,35,46,red
166,116,23,orange
35,70,133,blue
175,134,100,orange
242,74,91,red
175,109,176,pink
74,227,128,green
38,161,58,green
244,223,67,yellow
2,39,44,blue
157,37,45,red
158,41,51,red
22,50,152,blue
18,60,151,blue
168,235,196,green
117,219,143,green
156,7,104,pink
7,55,197,blue
243,186,228,pink
48,47,65,blue
33,6,81,purple
77,15,39,pink
187,167,155,orange
171,130,59,orange
202,162,231,purple
180,125,24,orange
5,72,62,blue
77,6,208,purple
201,236,24,green
140,110,201,purple
186,134,228,purple
189,180,203,purple
99,79,114,purple
31,178,51,green
225,5,38,red
233,241,203,green
246,9,116,pink
115,25,164,purple
118,50,164,purple
230,121,189,pink
233,227,243,purple
76,57,31,orange
23,41,64,blue
22,20,26,purple
115,133,231,blue
226,226,213,yellow
136,77,43,orange
247,166,177,red
59,41,194,blue
183,192,12,yellow
208,144,150,red
163,192,89,green
227,236,243,blue
39,1,4,red
6,10,86,blue
10,138,68,green
167,108,178,pink
1,15,40,blue
228,238,227,green
74,106,135,blue
64,104,100,blue
105,201,187,blue
173,127,131,red
92,92,25,yellow
221,227,99,yellow
40,91,32,green
170,145,202,purple
94,87,44,yellow
28,37,105,blue
49,116,22,green
109,96,13,yellow
75,2,121,purple
64,118,119,blue
61,108,61,green
66,184,133,green
78,13,135,purple
83,39,60,pink
151,140,109,orange
102,132,92,green
4,49,2,green
203,147,240,purple
200,219,199,green
250,252,182,yellow
117,26,32,red
83,73,14,yellow
204,155,20,orange
215,198,199,red
126,205,157,green
90,31,163,purple
240,238,229,yellow
98,226,254,blue
223,217,175,yellow
59,32,60,pink
56,25,15,orange
119,85,86,red
211,202,221,purple
135,171,135,green
90,100,129,blue
224,205,207,red
212,191,194,red
9,12,47,blue
219,207,138,yellow
84,18,50,pink
90,63,86,pink
153,133,183,purple
233,83,93,red
84,135,130,blue
12,66,75,blue
197,215,193,green
63,133,20,green
119,80,82,red
178,179,91,yellow
200,146,148,red
179,117,122,red
100,58,63,red
165,161,59,yellow
155,203,124,green
134,69,181,purple
68,131,108,green
175,180,223,blue
54,33,36,red
177,89,6,orange
236,235,223,yellow
159,164,55,yellow
4,47,24,green
235,202,137,orange
136,22,34,red
173,72,134,pink
191,167,151,orange
166,88,167,pink
163,92,95,red
225,102,116,red
89,23,32,red
230,187,107,orange
218,130,98,orange
55,131,32,green
216,202,203,red
101,62,101,pink
87,111,22,green
181,168,79,yellow
45,26,66,purple
193,222,240,blue
48,51,141,blue
146,112,169,purple
178,231,152,green
138,92,199,purple
151,75,28,orange
109,98,23,yellow
247,74,187,pink
181,59,161,pink
151,7,26,red
165,149,126,orange
195,66,19,orange
98,49,175,purple
50,21,32,pink
254,175,180,red
41,28,54,purple
222,124,133,red
246,177,223,pink
152,106,47,orange
59,144,241,blue
237,180,156,orange
205,10,130,pink
73,9,11,red
248,212,175,orange
74,242,136,green
63,74,90,blue
239,240,142,yellow
227,225,202,yellow
210,191,243,purple
160,183,123,green
158,61,135,pink
20,43,194,blue
88,139,198,blue
169,226,255,blue
50,1,42,pink
141,32,36,red
237,210,2,yellow
169,158,61,yellow
246,157,164,red
102,214,201,blue
209,206,46,yellow
9,63,211,blue
83,60,62,red
171,46,173,pink
220,93,30,orange
193,252,161,green
219,233,170,green
120,110,17,yellow
16,34,35,blue
251,247,193,yellow
225,193,225,pink
59,18,22,red
148,5,132,pink
25,250,130,green
219,251,248,blue
223,202,227,pink
178,87,143,pink
45,33,27,orange
185,110,150,pink
92,11,142,purple
179,97,140,pink
148,219,15,green
50,6,10,red
161,125,151,pink
224,133,144,red
214,149,186,pink
181,88,238,purple
205,19,50,red
170,161,110,yellow
206,151,156,red
245,25,62,red
114,59,29,orange
123,66,158,purple
227,247,222,green
134,238,146,green
195,101,149,pink
86,144,194,blue
230,183,208,pink
105,134,60,green
186,121,195,pink
96,84,187,blue
121,32,41,red
234,118,46,orange
225,227,191,yellow
152,82,84,red
253,170,224,pink
241,14,131,pink
73,36,123,purple
98,178,147,green
87,68,126,purple
229,215,244,purple
25,21,30,purple
89,5,153,purple
210,214,249,blue
167,162,129,yellow
182,17,42,red
124,9,20,red
183,143,102,orange
223,206,253,purple
214,199,200,red
65,29,93,purple
235,232,168,yellow
211,232,229,blue
183,152,138,orange
200,203,37,yellow
241,176,106,orange
141,98,172,purple
74,13,17,red
204,206,171,yellow
90,66,92,pink
233,226,226,red
84,42,122,purple
25,235,158,green
215,121,136,red
213,153,244,purple
42,107,36,green
176,74,84,red
207,145,155,red
228,185,186,red
40,24,68,purple
103,169,96,green
146,195,127,green
169,121,158,pink
95,40,143,purple
232,234,129,yellow
99,24,72,pink
179,145,111,orange
183,118,6,orange
211,151,160,red
245,219,233,pink
1,95,42,green
155,34,50,red
63,61,18,yellow
204,127,154,pink
210,121,129,red
55,67,5,green
249,205,179,orange
6,23,75,blue
94,73,18,orange
57,25,29,red
31,10,18,pink
130,105,39,orange
67,4,60,pink
157,77,105,pink
47,66,101,blue
33,59,115,blue
243,231,160,yellow
80,32,75,pink
32,16,40,purple
90,93,39,yellow
127,6,12,red
155,39,83,pink
22,11,30,purple
94,159,45,green
35,29,16,orange
222,79,148,pink
55,78,83,blue
126,106,154,purple
163,114,15,orange
34,22,31,pink
100,201,137,green
225,173,175,red
45,50,26,green
185,238,239,blue
120,111,28,yellow
247,240,181,yellow
77,28,156,purple
169,239,236,blue
206,177,205,pink
172,170,128,yellow
11,74,122,blue
133,224,175,green
219,201,243,purple
199,166,237,purple
33,115,34,green
191,212,223,blue
253,234,206,orange
203,213,184,green
59,43,18,orange
198,170,159,orange
90,2,11,red
172,164,47,yellow
138,24,231,purple
26,209,126,green
35,200,246,blue
115,62,33,orange
30,246,91,green
113,138,81,green
19,24,17,green
155,18,103,pink
26,51,61,blue
111,69,6,orange
65,48,50,red
201,181,184,red
230,224,51,yellow
201,222,243,blue
105,1,208,purple
191,34,89,pink
59,47,81,purple
54,141,181,blue
151,63,138,pink
110,23,217,purple
226,198,126,orange
224,184,186,red
236,232,197,yellow
79,13,15,red
199,198,169,yellow
209,126,82,orange
45,21,43,pink
70,32,36,red
134,120,50,yellow
92,7,166,purple
206,146,204,pink
131,57,32,orange
181,101,246,purple
142,244,26,green
50,18,1,orange
182,179,150,yellow
41,36,5,yellow
180,24,146,pink
237,227,151,yellow
69,94,82,green
63,51,44,orange
47,204,15,green
35,78,19,green
69,37,116,purple
27,28,13,yellow
179,150,197,purple
2,72,146,blue
49,75,191,blue
110,68,171,purple
113,111,75,yellow
53,85,83,blue
45,118,134,blue
186,94,105,red
242,221,90,yellow
198,176,217,purple
112,72,111,pink
106,100,22,yellow
185,171,91,yellow
136,138,5,yellow
70,84,33,green
87,158,152,blue
153,92,121,pink
91,83,1,yellow
241,162,192,pink
187,166,201,purple
182,160,150,orange
144,243,156,green
170,116,65,orange
146,201,152,green
191,110,122,red
62,105,58,green
166,145,135,orange
202,151,119,orange
217,186,165,orange
227,217,221,pink
69,77,120,blue
155,23,36,red
236,253,216,green
232,125,168,pink
79,157,2,green
118,123,213,blue
173,172,144,yellow
125,116,64,yellow
173,227,240,blue
196,221,238,blue
76,21,26,red
16,26,15,green
241,143,245,pink
55,1,3,red
43,27,59,purple
164,115,231,purple
232,120,178,pink
90,12,65,pink
23,54,26,green
50,92,5,green
254,200,164,orange
242,243,226,yellow
204,209,219,blue
57,36,76,purple
117,65,159,purple
233,231,124,yellow
149,111,116,red
175,142,145,red
252,184,125,orange
151,151,12,yellow
7,74,7,green
115,27,192,purple
35,11,13,red
202,210,91,yellow
204,183,187,red
91,123,174,blue
68,88,25,green
54,96,22,green
81,138,104,green
174,160,41,yellow
42,30,123,blue
250,200,183,orange
173,63,16,orange
157,143,72,yellow
239,212,179,orange
77,74,56,yellow
34,54,63,blue
157,42,94,pink
163,188,118,green
77,147,94,green
183,248,139,green
50,129,58,green
39,12,13,red
10,26,56,blue
78,73,39,yellow
142,234,250,blue
190,39,49,red
233,175,181,red
97,165,9,green
246,239,106,yellow
213,229,241,blue
105,91,194,blue
65,40,1,orange
21,42,162,blue
238,125,242,pink
221,216,228,purple
145,62,24,orange
211,130,212,pink
104,106,78,yellow
90,101,41,green
162,160,124,yellow
38,84,192,blue
17,15,82,blue
244,200,202,red
208,88,206,pink
161,182,154,green
28,24,33,purple
251,218,250,pink
223,169,193,pink
170,72,39,orange
189,128,71,orange
79,27,80,pink
110,69,161,purple
10,25,36,blue
69,38,39,red
64,37,7,orange
38,41,25,green
167,109,232,purple
180,204,217,blue
62,43,25,orange
244,89,6,orange
214,229,199,green
24,220,106,green
83,11,121,purple
211,187,190,red
180,110,118,red
109,8,92,pink
164,116,119,red
94,35,205,purple
138,83,234,purple
220,193,204,pink
217,210,166,yellow
143,181,90,green
93,24,29,red
241,224,132,yellow
103,75,25,orange
236,246,101,yellow
215,29,36,red
18,54,2,green
135,84,104,pink
64,16,101,purple
9,97,99,blue
100,6,167,purple
204,212,53,yellow
93,90,144,blue
148,138,240,blue
74,54,114,purple
226,222,232,purple
209,175,239,purple
49,36,8,orange
72,7,125,purple
210,221,187,green
19,21,37,blue
79,49,104,purple
90,1,6,red
104,104,59,yellow
58,66,131,blue
148,93,192,purple
14,14,241,blue
38,35,13,yellow
30,21,27,pink
101,89,72,orange
236,230,39,yellow
84,130,74,green
242,33,183,pink
147,228,251,blue
251,244,111,yellow
189,236,177,green
90,109,206,blue
56,164,204,blue
161,133,204,purple
233,214,165,orange
152,31,244,purple
144,39,87,pink
195,171,237,purple
213,201,227,purple
83,75,129,blue
221,248,248,blue
208,192,175,orange
145,104,187,purple
221,224,179,yellow
231,203,236,pink
95,97,196,blue
108,91,123,purple
225,203,206,red
178,179,240,blue
117,149,95,green
201,176,120,orange
41,43,61,blue
173,113,157,pink
103,30,42,red
249,154,209,pink
48,38,33,orange
226,208,210,red
12,39,21,green
172,12,25,red
229,220,239,purple
140,89,217,purple
91,124,190,blue
162,47,64,red
142,121,160,purple
239,169,213,pink
147,102,109,red
78,57,18,orange
70,62,22,yellow
71,84,49,green
200,202,160,yellow
232,105,225,pink
245,178,222,pink
98,79,120,purple
232,234,194,yellow
247,100,237,pink
183,183,52,yellow
229,93,172,pink
71,12,111,purple
54,56,1,yellow
33,94,92,blue
219,211,51,yellow
147,127,184,purple
202,163,119,orange
37,13,79,purple
80,38,115,purple
138,10,80,pink
66,1,40,pink
96,92,57,yellow
123,160,229,blue
38,94,3,green
23,64,68,blue
55,43,32,orange
138,143,173,blue
51,39,73,purple
117,36,44,red
223,187,88,orange
153,230,86,green
123,38,9,orange
224,163,170,red
150,82,199,purple
237,232,217,orange
104,186,90,green
66,52,80,purple
212,198,181,orange
10,205,133,green
53,19,21,red
6,35,33,blue
246,55,160,pink
180,208,78,green
135,135,181,blue
3,170,53,green
100,116,221,blue
42,27,14,orange
39,12,29,pink
74,24,2,orange
77,247,74,green
68,228,105,green
56,30,92,purple
206,201,186,orange
123,248,109,green
180,168,65,yellow
180,163,65,yellow
231,193,157,orange
82,111,94,green
169,96,226,purple
153,67,11,orange
115,28,120,pink
178,199,199,blue
119,19,30,red
183,181,232,blue
182,198,247,blue
82,75,35,yellow
30,8,48,purple
194,212,245,blue
120,242,228,blue
4,96,195,blue
35,11,14,red
79,74,3,yellow
239,212,78,yellow
208,187,232,purple
72,101,82,green
52,25,225,blue
62,208,206,blue
89,8,10,red
35,6,10,red
159,136,175,purple
234,223,11,yellow
78,62,193,blue
192,249,184,green
31,27,14,orange
236,217,237,pink
170,29,149,pink
98,76,123,purple
214,193,87,yellow
6,234,211,blue
4,100,190,blue
66,48,31,orange
39,59,139,blue
23,48,37,green
8,56,5,green
237,202,203,red
15,76,77,blue
217,116,69,orange
181,141,115,orange
225,173,179,red
103,33,202,purple
50,1,6,red
123,30,39,red
200,110,50,orange
16,80,37,green
173,96,52,orange
222,161,183,pink
128,144,224,blue
210,200,177,orange
80,75,43,yellow
183,208,215,blue
123,174,107,green
109,102,34,yellow
96,57,59,red
218,229,236,blue
16,76,68,blue
64,45,38,orange
211,167,199,pink
239,149,180,pink
243,249,159,yellow
80,48,49,red
193,188,250,blue
64,62,33,yellow
100,53,182,purple
227,130,136,red
61,7,95,purple
241,225,136,yellow
89,38,192,purple
240,178,92,orange
240,239,230,yellow
28,18,20,red
176,130,109,orange
216,216,192,yellow
233,114,124,red
100,104,180,blue
44,172,2,green
124,243,225,blue
247,222,233,pink
38,33,8,yellow
208,203,174,yellow
68,24,139,purple
90,2,15,red
72,63,90,purple
219,193,245,purple
50,123,119,blue
34,48,236,blue
70,55,93,purple
157,127,114,orange
168,128,166,pink
199,217,161,green
96,66,32,orange
162,118,142,pink
220,251,152,green
167,191,200,blue
72,12,176,purple
196,144,249,purple
161,99,108,red
202,109,196,pink
140,127,164,purple
239,253,180,green
150,54,67,red
107,84,76,orange
43,68,79,blue
166,146,17,yellow
134,118,24,yellow
166,104,17,orange
193,245,71,green
110,34,252,purple
43,12,105,purple
211,126,129,red
51,87,71,green
246,168,250,pink
20,7,39,purple
146,185,216,blue
172,191,105,green
101,37,91,pink
224,31,47,red
216,47,238,pink
147,93,213,purple
248,215,145,orange
25,42,62,blue
248,183,129,orange
124,95,180,purple
34,27,17,orange
41,49,66,blue
92,110,48,green
40,11,15,red
84,125,166,blue
248,191,219,pink
193,187,226,blue
65,25,107,purple
121,104,238,blue
63,111,52,green
216,212,146,yellow
185,19,25,red
207,127,74,orange
40,16,17,red
227,226,238,blue
111,220,71,green
28,186,128,green
194,137,141,red
68,18,73,pink
134,216,75,green
191,210,217,blue
187,238,165,green
76,62,41,orange
97,15,25,red
140,99,106,red
171,130,134,red
234,197,164,orange
165,80,211,purple
210,188,190,red
74,222,126,green
236,235,218,yellow
100,145,150,blue
225,203,206,red
22,31,55,blue
200,30,180,pink
86,65,220,blue
253,144,148,red
199,192,179,orange
190,116,162,pink
50,73,174,blue
229,214,205,orange
76,141,164,blue
233,190,195,red
65,6,10,red
58,87,50,green
121,6,14,red
132,31,39,red
88,108,157,blue
225,210,249,purple
73,41,29,orange
248,152,42,orange
184,164,111,orange
89,86,138,blue
197,182,68,yellow
246,156,227,pink
57,23,9,orange
31,31,10,yellow
85,238,58,green
75,28,151,purple
34,24,17,orange
190,184,96,yellow
208,195,223,purple
143,149,174,blue
187,129,177,pink
248,206,212,red
239,232,225,orange
122,125,220,blue
152,162,215,blue
84,91,57,green
119,60,34,orange
201,198,8,yellow
147,50,11,orange
185,158,209,purple
226,237,222,green
219,206,117,yellow
171,167,33,yellow
248,232,222,orange
92,90,35,yellow
110,111,37,yellow
148,143,51,yellow
249,243,200,yellow
219,97,158,pink
246,218,222,red
27,222,60,green
246,252,136,yellow
136,120,83,orange
230,156,121,orange
244,246,213,yellow
238,216,233,pink
30,49,12,green
72,23,105,purple
54,99,196,blue
246,14,142,pink
87,38,166,purple
126,73,81,red
69,50,93,purple
180,236,177,green
254,57,67,red
61,179,132,green
51,230,90,green
222,242,231,green
72,100,106,blue
234,31,41,red
14,31,53,blue
120,17,31,red
221,186,141,orange
126,90,27,orange
94,82,13,yellow
70,131,155,blue
240,229,233,pink
169,84,222,purple
162,126,93,orange
251,219,220,red
80,145,85,green
253,129,206,pink
204,191,223,purple
211,69,143,pink
206,173,245,purple
216,83,243,pink
224,225,198,yellow
53,113,243,blue
231,224,162,yellow
239,225,226,red
212,247,228,green
18,191,55,green
205,243,223,green
8,145,145,blue
60,54,42,orange
82,51,78,pink
117,54,226,purple
46,44,20,yellow
215,169,60,orange
170,70,76,red
230,212,199,orange
123,193,204,blue
251,243,203,yellow
178,183,102,yellow
37,91,66,green
244,237,98,yellow
242,225,212,orange
241,123,19,orange
190,209,163,green
116,66,169,purple
144,154,208,blue
53,163,41,green
116,120,18,yellow
254,215,236,pink
159,168,213,blue
42,30,123,blue
175,197,178,green
10,25,97,blue
108,120,234,blue
103,101,10,yellow
1,8,61,blue
199,178,230,purple
168,97,105,red
185,207,89,green
11,81,75,blue
202,170,172,red
70,37,59,pink
119,88,34,orange
190,75,115,pink
197,208,247,blue
118,25,34,red
228,154,160,red
173,204,62,green
118,15,21,red
205,184,239,purple
77,128,239,blue
181,135,162,pink
157,231,251,blue
193,123,191,pink
215,127,45,orange
118,10,71,pink
18,20,38,blue
178,97,10,orange
240,227,51,yellow
89,232,89,green
253,150,246,pink
117,21,30,red
29,94,8,green
26,2,44,purple
71,0,3,red
19,76,78,blue
216,223,210,green
157,172,83,green
158,152,76,yellow
39,1,31,pink
204,148,235,purple
45,2,69,purple
30,16,25,pink
104,69,110,pink
187,247,238,blue
107,73,167,purple
24,30,37,blue
119,197,192,blue
222,74,81,red
159,136,185,purple
223,124,140,red
21,110,18,green
243,199,89,orange
209,211,230,blue
152,148,31,yellow
39,7,242,blue
241,167,39,orange
118,14,129,pink
180,158,183,pink
68,121,92,green
149,70,24,orange
131,119,47,yellow
210,188,191,red
192,98,141,pink
250,237,214,orange
116,185,125,green
221,90,105,red
71,42,43,red
227,117,43,orange
11,43,50,blue
210,87,219,pink
239,234,194,yellow
239,163,31,orange
179,107,178,pink
240,237,92,yellow
103,58,136,purple
48,78,90,blue
72,43,30,orange
125,80,170,purple
58,8,16,red
129,66,24,orange
194,129,243,purple
117,10,21,red
241,75,100,red
36,9,25,pink
147,6,30,red
78,75,54,yellow
193,198,215,blue
160,109,34,orange
137,157,57,green
156,84,237,purple
220,211,40,yellow
217,233,7,yellow
133,133,25,yellow
218,208,226,purple
189,210,214,blue
80,82,50,yellow
187,216,188,green
251,132,140,red
33,25,46,purple
90,39,2,orange
229,162,236,pink
237,90,97,red
137,142,67,yellow
7,49,9,green
204,163,62,orange
235,232,238,purple
27,43,13,green
154,24,28,red
195,135,70,orange
126,37,71,pink
203,208,62,yellow
62,64,3,yellow
175,134,213,purple
131,58,70,red
214,212,179,yellow
113,8,212,purple
97,31,81,pink
187,168,220,purple
164,119,249,purple
196,171,130,orange
210,182,173,orange
191,214,217,blue
163,46,64,red
145,197,150,green
74,23,29,red
106,47,54,red
247,242,161,yellow
146,206,162,green
148,220,224,blue
157,138,193,purple
115,47,218,purple
87,5,16,red
89,62,117,purple
56,38,21,orange
233,232,221,yellow
112,66,138,purple
49,36,71,purple
15,56,11,green
242,222,186,orange
130,188,192,blue
80,17,44,pink
48,5,76,purple
176,170,243,blue
85,32,73,pink
46,25,15,orange
184,245,222,green
13,29,135,blue
192,186,140,yellow
235,214,216,red
80,20,123,purple
171,254,160,green
223,93,113,red
87,80,15,yellow
131,78,120,pink
31,67,91,blue
127,131,73,yellow
209,87,105,red
213,196,108,yellow
230,202,247,purple
239,72,220,pink
134,75,77,red
118,79,19,orange
10,89,8,green
78,50,78,pink
98,165,198,blue
165,69,130,pink
71,5,118,purple
24,56,10,green
220,235,15,yellow
166,104,161,pink
24,37,83,blue
218,173,251,purple
3,66,78,blue
193,235,220,green
236,203,233,pink
219,212,31,yellow
59,92,40,green
55,92,76,green
27,91,131,blue
248,234,221,orange
206,149,70,orange
131,129,33,yellow
96,73,57,orange
216,176,248,purple
164,229,178,green
138,133,239,blue
142,72,79,red
225,122,81,orange
234,222,200,orange
197,73,77,red
63,34,52,pink
183,42,166,pink
17,43,212,blue
135,18,34,red
101,16,229,purple
70,43,90,purple
177,159,22,yellow
174,250,107,green
243,230,211,orange
208,191,180,orange
27,36,20,green
204,220,239,blue
62,24,29,red
109,54,102,pink
194,162,221,purple
125,221,120,green
225,232,222,green
114,192,127,green
235,232,198,yellow
189,155,76,orange
127,6,123,pink
163,112,235,purple
205,206,187,yellow
164,120,221,purple
183,183,52,yellow
253,175,184,red
218,217,195,yellow
251,116,175,pink
169,137,150,pink
58,39,56,pink
245,179,214,pink
61,9,114,purple
139,83,55,orange
220,249,231,green
27,1,60,purple
134,117,9,yellow
211,70,18,orange
50,23,79,purple
228,7,29,red
245,239,128,yellow
111,171,235,blue
122,116,51,yellow
102,92,5,yellow
9,48,8,green
231,216,80,yellow
117,87,89,red
107,190,19,green
120,74,80,red
28,18,19,red
132,22,136,pink
91,245,96,green
170,159,34,yellow
222,196,140,orange
44,17,95,purple
247,191,196,red
14,78,72,blue
58,24,53,pink
167,118,123,red
243,222,98,yellow
13,41,10,green
214,215,245,blue
161,237,200,green
163,123,139,pink
222,210,244,purple
243,239,205,yellow
216,135,100,orange
61,34,89,purple
106,11,89,pink
236,206,253,purple
68,79,156,blue
92,42,178,purple
204,46,65,red
227,135,181,pink
14,17,32,blue
41,84,28,green
69,22,49,pink
103,89,76,orange
182,211,194,green
241,189,244,pink
49,237,234,blue
57,227,38,green
201,44,122,pink
53,24,45,pink
239,174,179,red
96,247,80,green
217,217,74,yellow
129,14,29,red
73,66,29,yellow
252,238,207,orange
47,46,30,yellow
97,85,61,orange
36,17,49,purple
142,212,125,green
53,40,3,orange
60,64,7,yellow
44,140,52,green
51,39,73,purple
141,97,78,orange
248,180,213,pink
170,124,203,purple
40,42,9,yellow
243,244,210,yellow
248,201,207,red
231,224,182,yellow
47,238,213,blue
73,34,37,red
217,250,214,green
40,42,4,yellow
223,212,206,orange
184,197,234,blue
143,10,14,red
214,207,168,yellow
218,52,165,pink
185,29,149,pink
232,139,248,pink
237,135,176,pink
99,69,98,pink
235,177,40,orange
172,116,216,purple
17,45,30,green
252,181,192,red
28,17,44,purple
57,66,41,green
209,102,214,pink
7,51,105,blue
95,103,66,green
48,32,60,purple
234,238,231,green
179,61,122,pink
72,46,69,pink
3,150,28,green
201,227,204,green
191,150,69,orange
124,77,60,orange
54,28,18,orange
231,70,91,red
113,92,235,blue
149,78,208,purple
92,66,67,red
177,125,93,orange
217,196,247,purple
186,232,247,blue
204,240,225,green
124,19,80,pink
225,240,214,green
201,24,29,red
174,178,112,yellow
172,210,197,green
71,21,29,red
233,58,78,red
94,64,125,purple
67,45,48,red
188,169,154,orange
195,111,191,pink
241,245,20,yellow
50,37,32,orange
95,66,33,orange
251,119,75,orange
230,221,213,orange
50,21,6,orange
214,67,182,pink
185,175,65,yellow
181,120,128,red
210,223,221,blue
135,122,59,yellow
221,221,187,yellow
225,197,147,orange
91,126,134,blue
228,220,211,orange
210,207,242,blue
52,40,72,purple
135,158,97,green
210,86,92,red
131,116,17,yellow
75,51,38,orange
227,239,179,green
3,130,119,blue
252,3,103,pink
239,220,209,orange
238,220,83,yellow
90,211,128,green
150,44,221,purple
211,237,181,green
210,203,188,orange
163,51,115,pink
41,70,117,blue
220,116,128,red
44,40,17,yellow
23,14,32,purple
222,212,236,purple
238,175,73,orange
204,127,173,pink
72,15,67,pink
133,142,11,yellow
242,242,100,yellow
60,12,18,red
146,178,246,blue
221,136,149,red
7,72,223,blue
86,85,6,yellow
234,246,208,green
117,62,187,purple
121,42,55,red
115,92,153,purple
130,81,194,purple
89,142,248,blue
183,205,225,blue
254,102,27,orange
135,29,75,pink
132,125,82,yellow
114,228,228,blue
144,156,94,green
150,54,62,red
229,206,247,purple
212,217,227,blue
20,97,84,blue
18,20,43,blue
63,13,47,pink
143,134,50,yellow
206,80,90,red
16,66,132,blue
157,120,232,purple
236,75,220,pink
179,168,194,purple
212,140,152,red
117,114,47,yellow
66,119,13,green
36,51,37,green
157,120,201,purple
34,231,241,blue
210,215,55,yellow
189,15,154,pink
115,184,5,green
36,37,19,yellow
253,223,33,yellow
245,183,194,red
47,111,108,blue
222,217,206,orange
232,235,229,green
46,197,43,green
93,62,4,orange
121,200,138,green
208,113,118,red
96,36,40,red
198,161,222,purple
242,146,183,pink
137,184,251,blue
110,66,169,purple
91,67,11,orange
20,40,1,green
210,49,221,pink
218,226,231,blue
239,118,136,red
93,34,160,purple
80,33,66,pink
177,112,89,orange
14,108,75,green
103,162,188,blue
201,177,189,pink
75,6,11,red
25,26,36,blue
240,143,238,pink
186,118,234,purple
85,28,171,purple
81,118,104,green
215,192,172,orange
19,12,29,purple
245,36,206,pink
235,234,224,yellow
13,49,36,green
243,227,216,orange
192,175,217,purple
185,149,218,purple
168,222,166,green
25,22,16,orange
27,7,54,purple
6,46,65,blue
218,164,82,orange
241,228,218,orange
11,61,31,green
190,142,240,purple
103,20,92,pink
135,89,29,orange
144,151,59,yellow
51,8,104,purple
252,246,218,yellow
212,190,145,orange
18,145,94,green
186,171,140,orange
254,98,106,red
147,215,182,green
183,98,102,red
227,103,244,pink
239,225,226,red
87,90,2,yellow
196,137,84,orange
175,155,24,yellow
136,180,200,blue
97,30,164,purple
251,218,221,red
109,105,34,yellow
233,201,225,pink
62,55,108,blue
11,162,57,green
30,30,46,blue
37,21,61,purple
129,205,218,blue
28,63,39,green
214,198,246,purple
9,2,49,blue
64,21,65,pink
193,68,6,orange
238,17,128,pink
188,182,78,yellow
132,46,59,red
156,230,236,blue
250,209,245,pink
168,139,203,purple
102,153,204,blue
25,14,42,purple
94,116,73,green
43,8,13,red
224,193,159,orange
52,84,131,blue
236,243,48,yellow
22,29,162,blue
162,110,247,purple
122,242,120,green
237,227,228,red
140,100,44,orange
63,23,25,red
4,44,103,blue
44,8,48,pink
205,195,86,yellow
239,138,174,pink
17,114,121,blue
171,172,139,yellow
103,32,146,purple
33,176,71,green
109,123,40,green
211,151,161,red
91,6,20,red
170,120,217,purple
8,43,30,green
108,15,26,red
236,234,228,orange
96,91,36,yellow
119,97,245,blue
157,137,174,purple
101,241,136,green
29,2,49,purple
99,57,8,orange
251,198,203,red
198,154,42,orange
149,35,79,pink
148,81,200,purple
28,24,88,blue
201,166,252,purple
32,39,70,blue
220,216,147,yellow
116,103,78,orange
211,169,146,orange
136,22,34,red
121,136,99,green
180,232,238,blue
147,48,253,purple
251,50,57,red
219,245,245,blue
36,25,27,red
232,237,207,green
223,145,114,orange
195,169,116,orange
226,166,208,pink
48,45,23,yellow
111,152,195,blue
213,179,183,red
234,101,251,pink
126,2,151,pink
231,220,239,purple
193,134,156,pink
52,48,19,yellow
44,21,12,orange
230,207,242,purple
113,14,112,pink
226,243,235,green
102,5,11,red
128,109,162,purple
241,224,39,yellow
160,191,79,green
66,10,13,red
229,122,46,orange
236,212,177,orange
204,150,233,purple
224,233,221,green
186,140,146,red
202,193,68,yellow
143,49,15,orange
156,148,2,yellow
138,60,215,purple
253,185,88,orange
32,14,15,red
229,123,132,red
183,113,115,red
230,198,15,yellow
76,5,54,pink
50,16,18,red
222,242,222,green
123,102,138,purple
217,216,150,yellow
161,226,165,green
211,105,115,red
67,35,49,pink
185,29,97,pink
171,120,167,pink
208,180,248,purple
215,55,63,red
0,80,96,blue
27,24,129,blue
196,39,164,pink
127,87,90,red
121,159,231,blue
150,130,19,yellow
73,73,49,yellow
240,229,230,red
38,32,28,orange
59,21,65,pink
11,110,2,green
232,240,209,green
125,161,142,green
