red,green,blue,label
189,97,101,red
109,110,69,yellow
172,108,110,red
149,254,133,green
226,182,151,orange
67,208,203,blue
236,206,161,orange
239,77,85,red
120,115,84,yellow
200,70,83,red
211,69,119,pink
173,225,205,green
229,220,133,yellow
240,203,209,red
149,40,251,purple
58,38,14,orange
194,205,229,blue
17,34,12,green
245,242,194,yellow
57,74,33,green
5,50,250,blue
29,68,41,green
92,204,191,blue
44,63,4,green
87,58,90,pink
227,186,156,orange
63,14,57,pink
27,85,32,green
184,123,30,orange
189,46,58,red
165,143,18,yellow
3,5,53,blue
198,226,171,green
175,186,207,blue
204,196,158,yellow
86,178,10,green
243,201,149,orange
72,9,33,pink
228,239,26,yellow
217,192,246,purple
215,136,185,pink
26,106,219,blue
224,153,82,orange
170,110,150,pink
52,27,9,orange
221,152,155,red
161,58,63,red
232,226,59,yellow
230,207,148,orange
171,147,200,purple
72,92,117,blue
14,31,37,blue
229,146,52,orange
69,37,2,orange
171,106,180,pink
180,195,141,green
31,189,52,green
86,84,6,yellow
231,221,238,purple
225,217,232,purple
113,224,254,blue
23,3,48,purple
238,165,167,red
56,35,87,purple
99,170,24,green
254,232,205,orange
109,70,87,pink
23,32,33,blue
234,108,230,pink
155,18,130,pink
36,64,82,blue
70,246,70,green
171,169,95,yellow
62,47,91,purple
195,111,241,purple
136,226,168,green
87,127,89,green
176,79,145,pink
207,157,119,orange
246,215,14,yellow
52,19,51,pink
193,109,238,purple
220,253,185,green
182,232,74,green
221,57,239,pink
229,16,23,red
171,171,130,yellow
50,6,13,red
230,221,142,yellow
223,93,104,red
200,172,221,purple
213,244,246,blue
151,57,239,purple
40,120,33,green
209,214,138,yellow
4,73,70,blue
92,27,222,purple
225,45,63,red
37,65,11,green
3,88,94,blue
139,174,177,blue
21,124,198,blue
131,121,185,blue
54,78,186,blue
41,30,26,orange
113,10,73,pink
192,232,212,green
231,157,161,red
102,143,110,green
33,17,54,purple
153,11,129,pink
90,140,44,green
72,41,106,purple
39,81,36,green
10,51,35,green
212,216,232,blue
27,5,61,purple
187,181,252,blue
23,3,43,purple
28,38,31,green
238,201,114,orange
107,26,38,red
119,88,13,orange
186,115,123,red
247,125,64,orange
241,242,227,yellow
71,61,87,purple
239,205,208,red
103,98,70,yellow
54,67,45,green
161,104,150,pink
89,4,139,purple
48,23,34,pink
35,28,49,purple
198,118,122,red
19,12,34,purple
234,237,7,yellow
65,20,103,purple
177,162,129,orange
160,186,125,green
84,76,8,yellow
155,153,65,yellow
103,168,162,blue
157,102,209,purple
130,126,38,yellow
161,159,27,yellow
1,0,66,blue
148,171,224,blue
164,30,88,pink
246,243,223,yellow
159,123,91,orange
44,44,33,yellow
223,155,158,red
25,88,4,green
39,36,27,orange
37,14,24,pink
50,34,6,orange
59,96,21,green
202,2,89,pink
135,86,205,purple
97,46,49,red
230,162,213,pink
82,50,15,orange
42,78,29,green
34,27,40,purple
238,224,201,orange
80,2,6,red
78,221,253,blue
215,203,106,yellow
75,67,52,orange
112,91,245,blue
178,174,138,yellow
230,224,40,yellow
87,230,55,green
226,75,95,red
60,29,94,purple
9,165,110,green
217,210,171,yellow
157,139,123,orange
25,6,132,blue
227,229,82,yellow
198,181,174,orange
43,30,143,blue
20,10,169,blue
223,129,141,red
225,91,187,pink
250,85,30,orange
64,13,54,pink
162,63,233,purple
22,107,6,green
113,183,129,green
116,152,87,green
48,44,23,yellow
95,75,226,blue
115,118,25,yellow
213,16,26,red
238,221,234,pink
217,247,222,green
101,43,21,orange
196,54,58,red
169,132,137,red
97,141,168,blue
121,125,3,yellow
201,166,170,red
30,96,159,blue
214,189,239,purple
158,74,242,purple
189,163,183,pink
241,221,198,orange
236,201,137,orange
218,210,149,yellow
159,156,101,yellow
67,86,142,blue
237,94,159,pink
65,75,17,green
108,30,210,purple
208,234,123,green
73,189,228,blue
91,83,26,yellow
254,159,170,red
223,243,201,green
246,157,221,pink
151,109,124,pink
210,204,132,yellow
208,136,246,purple
105,105,17,yellow
30,30,11,yellow
75,37,67,pink
163,41,57,red
11,97,203,blue
112,116,32,yellow
80,78,48,yellow
166,207,226,blue
54,150,116,green
155,67,163,pink
89,49,83,pink
34,35,11,yellow
174,71,230,purple
139,114,157,purple
224,219,235,purple
142,18,161,pink
188,190,147,yellow
249,157,123,orange
210,128,40,orange
214,194,197,red
121,62,67,red
162,113,157,pink
229,211,253,purple
103,50,139,purple
248,235,221,orange
208,188,220,purple
234,154,157,red
67,52,96,purple
212,217,227,blue
100,227,220,blue
181,178,215,blue
145,89,130,pink
53,25,3,orange
198,177,159,orange
180,249,174,green
129,58,34,orange
212,171,252,purple
182,17,42,red
248,150,202,pink
15,30,52,blue
236,95,114,red
79,88,40,green
39,90,38,green
96,89,151,blue
220,167,173,red
126,201,141,green
40,99,210,blue
229,179,206,pink
68,228,253,blue
151,87,193,purple
185,91,60,orange
165,155,80,yellow
226,182,213,pink
93,28,4,orange
161,99,130,pink
251,147,154,red
207,133,63,orange
32,25,8,orange
194,86,104,red
163,111,195,purple
235,110,15,orange
221,207,187,orange
116,200,193,blue
56,15,48,pink
190,239,189,green
231,171,131,orange
251,189,132,orange
226,232,38,yellow
222,216,201,orange
167,138,214,purple
20,118,230,blue
102,105,12,yellow
169,121,230,purple
151,2,114,pink
172,215,177,green
224,165,46,orange
207,12,38,red
245,94,247,pink
252,197,230,pink
48,40,57,purple
27,60,47,green
175,73,248,purple
99,29,86,pink
44,12,34,pink
226,219,235,purple
248,93,197,pink
74,193,252,blue
194,211,166,green
196,242,253,blue
107,51,138,purple
218,100,22,orange
35,44,32,green
224,158,197,pink
150,148,179,blue
81,24,119,purple
230,176,132,orange
141,92,7,orange
119,181,249,blue
66,64,46,yellow
177,176,207,blue
50,66,134,blue
45,228,17,green
234,210,211,red
212,243,247,blue
75,37,136,purple
116,118,40,yellow
29,17,25,pink
162,107,204,purple
160,84,222,purple
7,202,186,blue
213,32,180,pink
81,74,42,yellow
136,82,229,purple
37,53,65,blue
204,209,230,blue
94,32,8,orange
240,195,96,orange
127,76,200,purple
174,166,191,purple
238,241,70,yellow
34,30,7,yellow
236,245,77,yellow
35,30,26,orange
118,46,109,pink
232,149,33,orange
98,6,178,purple
20,27,163,blue
162,145,109,orange
175,178,21,yellow
123,123,66,yellow
234,159,98,orange
72,122,114,blue
196,14,147,pink
115,17,34,red
68,48,29,orange
35,28,16,orange
220,9,83,pink
114,105,211,blue
245,209,213,red
217,152,99,orange
212,220,91,yellow
171,206,180,green
37,35,113,blue
188,149,244,purple
55,33,228,blue
222,135,194,pink
235,224,245,purple
118,57,25,orange
166,235,55,green
225,232,234,blue
173,16,37,red
81,155,39,green
132,55,1,orange
80,18,84,pink
161,43,100,pink
143,20,27,red
239,224,138,yellow
25,1,45,purple
245,248,180,yellow
4,36,124,blue
11,168,100,green
188,173,78,yellow
214,227,240,blue
34,17,23,pink
135,131,100,yellow
28,18,20,red
192,119,146,pink
179,170,71,yellow
60,112,180,blue
31,103,147,blue
253,102,43,orange
161,18,37,red
173,26,41,red
159,156,15,yellow
42,102,223,blue
133,44,201,purple
148,56,64,red
164,163,121,yellow
22,46,16,green
60,54,42,orange
132,205,148,green
3,97,186,blue
20,7,44,purple
66,11,142,purple
74,63,33,orange
107,26,93,pink
221,217,182,yellow
173,154,37,yellow
231,234,143,yellow
67,55,40,orange
251,247,183,yellow
133,252,69,green
203,112,205,pink
140,33,40,red
29,53,73,blue
242,252,202,green
72,112,96,green
139,14,18,red
109,133,217,blue
201,172,241,purple
216,239,149,green
182,32,50,red
39,18,53,purple
78,153,239,blue
114,157,115,green
236,213,232,pink
241,243,210,yellow
219,31,62,red
207,58,63,red
206,153,120,orange
14,17,27,blue
129,29,76,pink
182,68,193,pink
95,76,22,orange
8,68,247,blue
236,235,228,yellow
91,82,21,yellow
36,210,229,blue
116,122,42,yellow
149,147,101,yellow
250,226,214,orange
159,157,45,yellow
246,237,223,orange
175,35,46,red
103,152,135,green
126,94,151,purple
189,186,101,yellow
251,213,236,pink
202,176,165,orange
226,96,115,red
122,42,118,pink
166,171,89,yellow
17,29,20,green
223,200,190,orange
82,10,163,purple
174,125,252,purple
91,86,184,blue
235,219,221,red
139,106,45,orange
44,71,109,blue
55,71,36,green
164,136,180,purple
194,20,32,red
104,102,8,yellow
127,147,189,blue
49,180,8,green
191,193,212,blue
210,163,199,pink
229,215,249,purple
129,14,33,red
143,93,45,orange
254,160,232,pink
28,6,66,purple
135,38,51,red
159,194,219,blue
222,206,220,pink
251,211,193,orange
89,229,247,blue
38,18,3,orange
211,188,230,purple
134,43,238,purple
101,189,140,green
224,219,148,yellow
37,30,87,blue
36,27,49,purple
223,200,239,purple
237,166,126,orange
70,52,81,purple
93,112,67,green
89,106,78,green
231,29,63,red
112,67,89,pink
210,55,81,red
8,43,3,green
255,255,215,yellow
218,218,200,yellow
111,14,129,pink
122,20,194,purple
248,222,236,pink
230,225,239,purple
153,84,41,orange
7,141,36,green
59,7,56,pink
52,33,9,orange
50,151,184,blue
160,99,39,orange
160,224,248,blue
222,145,214,pink
228,216,222,pink
250,248,220,yellow
238,200,203,red
242,178,245,pink
49,84,80,blue
216,239,248,blue
240,96,106,red
105,48,141,purple
53,45,39,orange
159,208,182,green
215,170,91,orange
132,21,39,red
222,205,74,yellow
244,220,234,pink
34,95,114,blue
47,15,20,red
21,40,31,green
69,67,8,yellow
167,124,192,purple
43,23,25,red
85,42,70,pink
169,218,177,green
195,215,193,green
95,143,221,blue
116,61,1,orange
124,34,46,red
199,162,241,purple
52,168,26,green
192,177,221,purple
254,160,169,red
162,178,118,green
186,186,44,yellow
223,243,246,blue
36,65,138,blue
35,62,39,green
125,173,232,blue
38,223,155,green
138,46,148,pink
71,51,55,red
89,201,64,green
253,201,221,pink
234,151,26,orange
41,137,60,green
235,61,70,red
59,107,196,blue
215,150,29,orange
243,247,125,yellow
200,241,34,green
98,41,102,pink
225,224,214,yellow
237,44,73,red
71,119,19,green
15,1,40,purple
50,38,59,purple
153,121,180,purple
185,112,4,orange
206,95,108,red
61,65,47,green
67,14,16,red
210,237,115,green
228,233,221,green
130,125,79,yellow
164,237,130,green
213,98,207,pink
251,220,182,orange
134,24,31,red
229,204,189,orange
226,238,195,green
139,68,233,purple
115,186,148,green
231,222,231,pink
220,196,46,yellow
101,36,61,pink
81,1,14,red
223,88,97,red
190,190,55,yellow
134,125,45,yellow
180,235,168,green
30,11,13,red
210,147,149,red
162,216,196,green
238,230,239,pink
151,112,73,orange
177,241,180,green
52,29,45,pink
193,196,215,blue
104,75,18,orange
103,50,53,red
215,106,190,pink
186,220,101,green
114,140,44,green
245,235,183,yellow
127,121,6,yellow
119,187,141,green
249,118,140,red
255,174,187,red
227,250,220,green
201,246,142,green
139,80,206,purple
45,74,13,green
1,71,12,green
143,25,45,red
58,26,3,orange
200,238,238,blue
132,205,199,blue
137,72,147,pink
239,235,190,yellow
50,81,98,blue
141,7,11,red
241,131,246,pink
218,216,154,yellow
200,112,45,orange
180,179,147,yellow
183,169,56,yellow
140,122,95,orange
38,132,161,blue
225,65,199,pink
96,156,175,blue
104,39,45,red
227,217,232,purple
129,64,14,orange
58,31,77,purple
225,230,219,green
150,157,32,yellow
37,28,4,orange
44,21,45,pink
217,140,193,pink
33,232,219,blue
178,149,112,orange
248,238,185,yellow
46,47,30,yellow
99,57,157,purple
71,83,34,green
250,97,122,red
29,27,65,blue
209,97,101,red
77,10,21,red
54,33,36,red
231,221,248,purple
209,159,21,orange
71,16,70,pink
104,1,213,purple
36,10,23,pink
24,85,160,blue
102,151,163,blue
31,229,107,green
170,168,136,yellow
117,119,75,yellow
106,68,71,red
185,141,19,orange
33,31,8,yellow
249,83,221,pink
69,30,108,purple
52,203,90,green
102,138,229,blue
55,22,27,red
85,53,54,red
169,121,161,pink
122,129,18,yellow
201,130,132,red
239,206,184,orange
42,36,51,purple
37,136,64,green
180,60,154,pink
103,96,4,yellow
94,112,141,blue
84,48,156,purple
151,112,178,purple
91,59,140,purple
177,180,85,yellow
44,12,16,red
226,105,64,orange
33,140,81,green
143,50,210,purple
233,231,238,purple
4,135,210,blue
29,62,145,blue
174,153,101,orange
88,40,44,red
99,84,115,purple
47,30,31,red
68,196,202,blue
186,222,189,green
114,64,201,purple
80,52,76,pink
33,31,24,yellow
230,148,150,red
56,45,25,orange
41,69,71,blue
21,98,4,green
203,132,26,orange
219,199,209,pink
211,177,180,red
108,20,84,pink
64,48,18,orange
227,148,13,orange
250,102,112,red
125,8,68,pink
249,196,159,orange
207,185,202,pink
81,66,31,orange
239,227,220,orange
10,117,80,green
60,6,37,pink
29,12,14,red
19,93,59,green
215,207,45,yellow
34,46,63,blue
235,66,176,pink
135,181,179,blue
209,77,125,pink
154,152,14,yellow
212,218,88,yellow
83,99,116,blue
129,228,248,blue
56,5,28,pink
224,242,212,green
63,40,67,pink
106,166,226,blue
254,47,64,red
221,207,209,red
186,193,207,blue
63,42,13,orange
57,4,46,pink
223,228,73,yellow
252,237,69,yellow
27,14,27,pink
36,235,228,blue
162,200,195,blue
162,124,126,red
240,117,166,pink
203,163,210,pink
225,202,226,pink
37,4,27,pink
239,210,212,red
245,168,177,red
37,14,16,red
151,83,223,purple
158,92,250,purple
191,13,37,red
177,176,212,blue
210,15,31,red
160,79,252,purple
253,94,205,pink
141,9,236,purple
208,109,114,red
155,62,8,orange
89,22,90,pink
132,90,216,purple
83,4,68,pink
206,138,254,purple
105,138,102,green
29,12,26,pink
226,208,90,yellow
244,98,117,red
169,137,142,red
254,174,204,pink
181,13,83,pink
33,18,31,pink
224,204,207,red
177,167,57,yellow
55,99,19,green
112,81,84,red
212,229,252,blue
94,29,185,purple
195,166,231,purple
112,127,205,blue
33,66,79,blue
32,32,24,yellow
14,34,83,blue
199,132,235,purple
142,142,41,yellow
48,19,45,pink
205,19,31,red
214,231,188,green
162,75,170,pink
174,159,193,purple
148,113,168,purple
83,94,116,blue
244,113,131,red
243,152,32,orange
254,109,212,pink
237,191,227,pink
221,238,230,green
240,135,86,orange
205,199,132,yellow
227,140,213,pink
195,226,193,green
44,6,75,purple
185,116,231,purple
108,234,62,green
121,107,73,orange
214,147,122,orange
5,81,18,green
141,52,157,pink
131,192,93,green
138,208,139,green
222,191,242,purple
22,75,72,blue
50,68,205,blue
119,24,34,red
99,105,2,yellow
254,179,188,red
168,176,12,yellow
64,46,82,purple
31,15,46,purple
233,215,180,orange
30,17,10,orange
143,140,61,yellow
183,221,34,green
88,243,111,green
86,57,61,red
233,206,231,pink
250,209,213,red
153,138,41,yellow
70,32,34,red
235,71,232,pink
199,177,226,purple
219,224,72,yellow
145,189,101,green
237,230,191,yellow
204,255,233,green
69,48,90,purple
23,82,4,green
160,44,63,red
71,52,178,blue
20,27,19,green
45,77,47,green
110,4,231,purple
113,188,47,green
106,172,104,green
140,33,161,pink
220,240,219,green
236,227,202,orange
12,90,52,green
41,2,90,purple
44,40,67,blue
111,12,233,purple
135,107,79,orange
238,119,27,orange
236,208,231,pink
110,210,212,blue
246,203,205,red
92,45,53,red
168,205,187,green
52,8,53,pink
214,173,251,purple
18,5,36,purple
46,10,97,purple
207,186,227,purple
223,155,210,pink
197,142,2,orange
222,119,238,pink
57,52,5,yellow
243,245,178,yellow
48,71,80,blue
252,84,104,red
47,175,18,green
239,234,230,orange
106,80,124,purple
245,226,199,orange
130,108,167,purple
230,188,81,orange
226,213,221,pink
130,117,38,yellow
101,210,114,green
62,29,33,red
86,88,40,yellow
232,223,171,yellow
229,228,214,yellow
39,15,61,purple
178,112,172,pink
249,226,21,yellow
144,83,178,purple
178,173,102,yellow
233,244,21,yellow
42,43,23,yellow
21,71,45,green
1,55,35,green
224,158,207,pink
225,137,185,pink
56,152,1,green
44,63,50,green
215,147,251,purple
2,217,102,green
56,92,89,blue
249,228,123,yellow
80,54,120,purple
93,238,216,blue
227,214,245,purple
239,184,192,red
76,65,159,blue
239,210,243,pink
210,173,174,red
103,193,143,green
65,66,6,yellow
140,95,131,pink
255,226,179,orange
246,193,194,red
202,205,157,yellow
58,45,82,purple
253,225,211,orange
232,130,224,pink
223,215,165,yellow
219,194,215,pink
191,131,74,orange
234,245,36,yellow
19,226,241,blue
35,0,61,purple
24,30,37,blue
247,214,171,orange
73,69,19,yellow
130,89,96,red
178,6,72,pink
241,183,187,red
167,73,89,red
211,182,211,pink
42,9,13,red
154,152,40,yellow
227,217,217,red
102,229,121,green
233,193,149,orange
106,107,20,yellow
241,188,237,pink
160,151,100,yellow
17,64,38,green
97,28,176,purple
230,40,151,pink
222,215,160,yellow
239,238,225,yellow
135,129,100,yellow
99,8,104,pink
206,129,254,purple
110,113,150,blue
249,160,6,orange
30,3,73,purple
197,254,194,green
154,84,212,purple
230,221,178,yellow
225,235,239,blue
95,114,191,blue
127,6,54,pink
208,118,213,pink
165,74,162,pink
240,183,185,red
213,138,16,orange
79,156,93,green
237,166,174,red
16,29,132,blue
227,69,124,pink
91,21,47,pink
138,117,169,purple
118,142,229,blue
175,179,101,yellow
177,216,34,green
166,105,78,orange
81,64,94,purple
242,250,5,yellow
143,208,139,green
226,227,171,yellow
78,52,116,purple
232,196,202,red
33,39,12,green
193,161,253,purple
150,114,157,pink
206,210,188,green
228,175,114,orange
60,12,53,pink
149,48,14,orange
163,179,199,blue
142,51,65,red
252,156,162,red
251,199,137,orange
8,10,74,blue
207,165,168,red
118,252,85,green
143,86,179,purple
93,14,77,pink
107,108,19,yellow
122,148,235,blue
115,53,151,purple
40,89,33,green
123,45,56,red
163,115,247,purple
80,44,125,purple
179,161,25,yellow
235,217,61,yellow
50,68,4,green
230,152,163,red
185,209,233,blue
21,11,40,purple
207,181,242,purple
194,200,106,yellow
179,181,151,yellow
130,225,117,green
21,13,27,purple
32,238,132,green
239,1,231,pink
79,40,3,orange
105,79,28,orange
45,66,0,green
69,28,62,pink
203,31,219,pink
217,215,171,yellow
155,54,66,red
77,44,99,purple
168,52,69,red
65,86,56,green
39,26,45,purple
111,109,82,yellow
184,130,242,purple
175,229,244,blue
246,198,232,pink
246,218,219,red
239,163,167,red
239,101,46,orange
82,203,135,green
117,151,204,blue
100,40,12,orange
16,177,70,green
145,222,253,blue
32,89,223,blue
54,33,41,pink
106,42,44,red
75,32,111,purple
242,201,242,pink
9,32,18,green
132,88,46,orange
129,139,243,blue
47,66,142,blue
137,169,126,green
109,148,186,blue
137,161,190,blue
242,173,135,orange
205,116,128,red
49,42,22,orange
44,16,86,purple
211,224,36,yellow
209,187,163,orange
245,214,138,orange
51,31,65,purple
72,74,28,yellow
99,99,176,blue
186,3,24,red
212,176,110,orange
106,190,220,blue
145,89,92,red
234,87,193,pink
220,134,91,orange
67,8,114,purple
144,147,92,yellow
131,118,229,blue
228,210,211,red
65,64,47,yellow
242,217,226,pink
253,186,189,red
231,188,162,orange
226,244,221,green
109,104,166,blue
21,126,153,blue
214,189,201,pink
231,238,135,yellow
237,126,168,pink
198,160,98,orange
210,194,240,purple
221,161,169,red
136,231,195,green
239,194,239,pink
66,171,18,green
120,192,237,blue
59,4,169,purple
82,163,105,green
125,160,186,blue
133,81,87,red
222,226,213,green
7,56,59,blue
52,19,23,red
57,36,81,purple
30,131,138,blue
35,5,7,red
118,74,120,pink
246,209,177,orange
168,26,47,red
169,165,40,yellow
71,59,51,orange
199,207,185,green
80,60,27,orange
37,47,65,blue
228,129,182,pink
218,213,225,purple
194,148,153,red
223,48,202,pink
254,230,16,yellow
228,170,108,orange
155,220,80,green
204,242,250,blue
179,41,114,pink
181,202,119,green
67,47,9,orange
238,235,191,yellow
57,59,22,yellow
203,231,236,blue
163,128,209,purple
180,156,211,purple
60,36,22,orange
166,8,24,red
173,186,215,blue
48,125,248,blue
89,68,111,purple
136,111,155,purple
248,174,109,orange
246,121,179,pink
167,71,240,purple
210,223,32,yellow
209,107,115,red
183,102,36,orange
188,173,159,orange
188,103,160,pink
249,244,205,yellow
55,119,144,blue
123,24,185,purple
13,115,47,green
171,167,38,yellow
120,127,201,blue
238,181,211,pink
137,223,134,green
134,95,97,red
156,79,53,orange
227,59,73,red
34,103,29,green
193,128,68,orange
212,240,252,blue
144,205,224,blue
248,160,197,pink
153,189,230,blue
142,47,244,purple
162,87,22,orange
95,104,206,blue
173,147,215,purple
41,245,129,green
60,59,17,yellow
46,194,194,blue
129,171,115,green
22,8,43,purple
187,211,188,green
90,3,171,purple
189,108,81,orange
195,254,220,green
38,22,65,purple
213,233,186,green
83,100,147,blue
146,133,168,purple
239,209,240,pink
250,209,230,pink
49,22,96,purple
39,31,46,purple
246,172,203,pink
28,24,52,blue
159,176,234,blue
252,217,219,red
165,74,85,red
122,115,72,yellow
178,102,219,purple
16,81,127,blue
33,45,26,green
146,87,219,purple
36,3,63,purple
115,101,84,orange
254,216,220,red
63,43,94,purple
98,19,67,pink
17,85,58,green
237,150,160,red
78,9,12,red
23,64,40,green
172,107,174,pink
177,252,220,green
118,71,72,red
62,49,89,purple
168,97,16,orange
76,67,91,purple
211,120,196,pink
188,21,213,pink
118,31,239,purple
246,182,190,red
231,116,200,pink
153,77,83,red
181,165,192,purple
113,75,94,pink
201,8,121,pink
127,40,215,purple
41,32,162,blue
107,87,71,orange
210,220,71,yellow
39,134,134,blue
125,64,116,pink
40,11,30,pink
111,86,149,purple
133,204,203,blue
227,89,222,pink
197,214,194,green
65,140,170,blue
87,90,42,yellow
33,24,25,red
186,148,225,purple
78,35,139,purple
184,145,61,orange
220,214,229,purple
218,215,27,yellow
50,50,6,yellow
58,42,29,orange
210,163,245,purple
234,173,245,pink
129,42,244,purple
28,43,49,blue
38,25,51,purple
87,88,4,yellow
240,234,219,orange
236,178,131,orange
60,68,39,green
23,69,238,blue
70,82,61,green
25,27,41,blue
179,133,239,purple
175,255,159,green
160,151,216,blue
39,32,27,orange
116,118,4,yellow
47,48,3,yellow
222,195,175,orange
104,165,187,blue
22,27,14,green
253,88,110,red
226,233,216,green
9,152,165,blue
25,14,32,purple
82,108,45,green
92,99,132,blue
102,78,10,orange
159,45,54,red
151,221,177,green
225,81,105,red
75,12,19,red
36,20,27,pink
18,55,16,green
224,170,143,orange
34,34,58,blue
55,55,27,yellow
248,73,85,red
248,239,181,yellow
165,133,183,purple
94,175,80,green
223,135,67,orange
197,206,39,yellow
132,107,67,orange
236,246,198,green
20,40,103,blue
212,37,46,red
46,5,10,red
254,62,69,red
169,83,243,purple
196,219,222,blue
80,47,48,red
224,166,72,orange
76,138,86,green
58,97,100,blue
50,23,6,orange
152,249,67,green
52,26,9,orange
2,4,69,blue
226,250,194,green
145,147,212,blue
244,123,171,pink
55,57,30,yellow
79,63,17,orange
78,39,145,purple
154,133,29,yellow
84,29,35,red
68,141,109,green
225,220,234,purple
39,17,18,red
177,170,140,yellow
192,205,172,green
77,147,144,blue
235,5,128,pink
226,211,253,purple
38,65,89,blue
89,3,9,red
223,180,88,orange
161,195,60,green
84,25,133,purple
55,134,39,green
242,218,247,pink
240,214,218,red
245,245,219,yellow
156,167,242,blue
234,232,184,yellow
208,78,93,red
143,179,193,blue
78,9,18,red
183,148,204,purple
144,60,63,red
219,202,174,orange
116,42,72,pink
110,111,73,yellow
110,58,62,red
240,229,147,yellow
225,232,217,green
29,68,195,blue
130,94,96,red
99,242,74,green
162,109,111,red
173,165,56,yellow
84,105,63,green
201,239,253,blue
192,65,22,orange
211,211,151,yellow
84,8,81,pink
203,166,227,purple
141,120,88,orange
201,153,84,orange
131,155,252,blue
101,123,81,green
235,236,203,yellow
84,18,191,purple
211,168,240,purple
78,247,59,green
180,173,116,yellow
132,135,64,yellow
109,170,60,green
8,44,59,blue
144,66,189,purple
138,82,173,purple
90,134,181,blue
162,210,137,green
47,15,82,purple
212,246,157,green
29,29,42,blue
91,23,151,purple
160,146,64,yellow
242,200,115,orange
210,218,249,blue
229,139,148,red
71,1,50,pink
104,13,24,red
110,51,199,purple
27,10,41,purple
10,50,178,blue
39,81,99,blue
117,41,10,orange
132,26,44,red
91,46,1,orange
143,24,247,purple
191,176,201,purple
125,159,86,green
125,123,8,yellow
179,81,166,pink
211,95,143,pink
169,30,160,pink
163,235,225,blue
163,184,219,blue
107,100,46,yellow
32,52,30,green
23,221,19,green
186,38,60,red
93,33,196,purple
236,135,4,orange
102,230,234,blue
122,16,127,pink
109,1,167,purple
179,85,246,purple
46,44,88,blue
113,136,229,blue
212,53,72,red
105,38,43,red
176,17,28,red
188,47,63,red
136,134,89,yellow
121,11,70,pink
26,13,43,purple
239,123,129,red
162,99,63,orange
85,43,45,red
226,218,197,orange
204,168,200,pink
11,17,188,blue
15,22,41,blue
45,65,134,blue
130,182,217,blue
25,30,103,blue
101,69,37,orange
17,20,23,blue
188,225,198,green
61,61,0,yellow
159,151,86,yellow
184,205,214,blue
225,216,238,purple
253,186,160,orange
241,205,152,orange
124,105,65,orange
123,76,94,pink
115,89,161,purple
211,209,166,yellow
15,153,52,green
78,4,175,purple
55,16,34,pink
230,177,117,orange
30,30,11,yellow
164,65,82,red
101,80,42,orange
169,234,204,green
112,62,68,red
49,46,13,yellow
218,218,93,yellow
244,225,228,red
115,76,169,purple
38,40,79,blue
143,51,20,orange
230,230,122,yellow
224,219,189,yellow
245,214,231,pink
244,82,88,red
213,251,247,blue
224,254,215,green
201,209,35,yellow
197,201,231,blue
205,234,164,green
78,34,36,red
183,221,245,blue
87,46,79,pink
199,93,218,pink
230,154,61,orange
213,52,184,pink
184,149,122,orange
224,66,187,pink
199,15,196,pink
197,144,38,orange
192,89,190,pink
157,15,245,purple
196,185,208,purple
188,164,175,pink
209,162,235,purple
188,56,74,red
106,52,61,red
243,57,67,red
42,118,4,green
231,222,152,yellow
223,207,180,orange
43,44,84,blue
40,39,16,yellow
115,121,32,yellow
85,52,58,red
9,93,25,green
199,255,232,green
216,203,197,orange
236,150,111,orange
29,57,34,green
73,39,72,pink
250,66,158,pink
79,51,108,purple
158,93,223,purple
199,160,112,orange
14,144,81,green
92,51,15,orange
218,234,189,green
13,15,63,blue
182,100,196,pink
188,202,225,blue
172,107,209,purple
106,76,32,orange
196,156,160,red
215,175,248,purple
242,237,166,yellow
102,91,30,yellow
232,135,171,pink
69,105,43,green
238,221,222,red
92,184,230,blue
242,207,212,red
70,1,11,red
226,166,131,orange
196,170,223,purple
221,202,205,red
88,88,19,yellow
27,35,39,blue
129,85,180,purple
94,91,200,blue
83,82,60,yellow
192,2,119,pink
27,117,147,blue
129,104,156,purple
79,100,201,blue
161,124,218,purple
126,185,157,green
221,203,241,purple
98,164,244,blue
29,85,89,blue
224,126,21,orange
250,233,46,yellow
204,189,62,yellow
146,214,226,blue
218,237,251,blue
146,137,93,yellow
178,176,128,yellow
120,2,16,red
53,8,11,red
222,221,196,yellow
237,222,229,pink
245,221,86,yellow
86,56,143,purple
42,39,14,yellow
100,96,43,yellow
220,195,239,purple
241,240,224,yellow
221,238,238,blue
70,195,97,green
230,201,122,orange
142,180,146,green
166,139,182,purple
226,211,197,orange
42,36,30,orange
129,207,201,blue
42,39,19,yellow
242,230,99,yellow
27,30,65,blue
28,79,160,blue
23,99,51,green
38,59,50,green
177,78,244,purple
46,25,87,purple
124,14,100,pink
229,197,252,purple
174,49,185,pink
89,130,128,blue
120,117,63,yellow
127,123,92,yellow
139,93,70,orange
116,77,137,purple
223,222,175,yellow
16,152,68,green
138,111,159,purple
63,39,54,pink
184,97,10,orange
172,115,252,purple
70,144,164,blue
252,129,84,orange
18,186,88,green
222,181,208,pink
197,201,242,blue
247,223,225,red
121,149,160,blue
211,212,228,blue
43,42,28,yellow
250,213,199,orange
231,182,190,red
185,219,233,blue
205,35,140,pink
8,78,12,green
18,174,202,blue
251,254,200,yellow
63,215,40,green
221,221,166,yellow
11,71,61,blue
102,206,100,green
241,228,202,orange
139,50,59,red
